ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,EUR,STK,COMMON,BNP
U8251256,HKD,STK,COMMON,1109
U8251256,HKD,STK,COMMON,1211
U8251256,HKD,STK,COMMON,1288
U8251256,HKD,STK,COMMON,2318
U8251256,HKD,STK,ETF,2828
U8251256,HKD,STK,ETF,3067
U8251256,HKD,STK,COMMON,688
U8251256,HKD,STK,COMMON,700
U8251256,HKD,STK,COMMON,883
U8251256,HKD,STK,COMMON,941
U8251256,HKD,STK,COMMON,9961
U8251256,HKD,STK,COMMON,9988
U8251256,JPY,STK,COMMON,6178.T
U8251256,JPY,STK,COMMON,6501.T
U8251256,SGD,STK,COMMON,9CI
U8251256,SGD,STK,COMMON,D05
U8251256,SGD,STK,COMMON,Z74
U8251256,USD,STK,COMMON,AAPL
U8251256,USD,STK,COMMON,BRK B
U8251256,USD,STK,COMMON,CB
U8251256,USD,STK,ETF,COWZ
U8251256,USD,STK,COMMON,CTAS
U8251256,USD,STK,ETF,CWB
U8251256,USD,STK,ETF,DBA
U8251256,USD,STK,ETF,DXJ
U8251256,USD,STK,ETF,EPI
U8251256,USD,STK,ETF,FPE
U8251256,USD,STK,ETF,GLD
U8251256,USD,STK,COMMON,HES
U8251256,USD,STK,ETF,IAUM
U8251256,USD,STK,ETF,IBIT
U8251256,USD,STK,ETF,IJH
U8251256,USD,STK,ETF,ISTB
U8251256,USD,STK,ETF,IWM
U8251256,USD,STK,COMMON,LLY
U8251256,USD,STK,ETF,LQD
U8251256,USD,STK,COMMON,MCD
U8251256,USD,STK,COMMON,MSFT
U8251256,USD,STK,COMMON,NVDA
U8251256,USD,STK,ADR,PDD
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,ETF,RSP
U8251256,USD,STK,ADR,SE
U8251256,USD,STK,ETF,SHYD
U8251256,USD,STK,ETF,STIP
U8251256,USD,STK,ETF,TLT
U8251256,USD,STK,ADR,TSM
U8251256,USD,STK,ETF,TUR
U8251256,USD,STK,ETF,USHY
U8251256,USD,STK,ETF,VCIT
U8251256,USD,STK,ETF,XHB
U8251256,USD,STK,ETF,XLE
U8251256,USD,STK,ETF,XLF
U8251256,USD,STK,ETF,XLK
U8251256,USD,STK,ETF,XLV
U8251256,USD,FUT,,ESZ4
U8251256,USD,FUT,,NQZ4
U8251256,HKD,OPT,P,1109 30OCT24 25 P
U8251256,HKD,OPT,P,1109 30OCT24 30 P
U8251256,HKD,OPT,P,1211 30OCT24 250 P
U8251256,HKD,OPT,P,1211 30OCT24 260 P
U8251256,HKD,OPT,P,1211 30OCT24 275 P
U8251256,HKD,OPT,P,2318 30OCT24 45 P
U8251256,HKD,OPT,P,2318 30OCT24 48 P
U8251256,HKD,OPT,P,2828 30OCT24 72.5 P
U8251256,HKD,OPT,P,2828 30OCT24 75 P
U8251256,HKD,OPT,P,700 30OCT24 410 P
U8251256,HKD,OPT,P,700 30OCT24 430 P
U8251256,HKD,OPT,P,9961 30OCT24 400 P
U8251256,HKD,OPT,P,9961 30OCT24 450 P
U8251256,HKD,OPT,P,9988 30OCT24 100 P
U8251256,USD,OPT,P,BLK 04OCT24 900 P
U8251256,USD,OPT,P,BLK 04OCT24 940 P
U8251256,USD,OPT,P,BX 04OCT24 150 P
U8251256,USD,OPT,P,BX 04OCT24 152.5 P
U8251256,USD,OPT,C,CB 18OCT24 300 C
U8251256,USD,OPT,P,CTAS 18OCT24 200 P
U8251256,USD,OPT,P,CTAS 18OCT24 205 P
U8251256,USD,OPT,P,GLD 04OCT24 240 P
U8251256,USD,OPT,P,GLD 04OCT24 242 P
U8251256,USD,OPT,P,GS 04OCT24 480 P
U8251256,USD,OPT,P,GS 04OCT24 495 P
U8251256,USD,OPT,P,JPM 18OCT24 200 P
U8251256,USD,OPT,P,JPM 18OCT24 210 P
U8251256,USD,OPT,C,LLY 04OCT24 905 C
U8251256,USD,OPT,P,MCD 04OCT24 300 P
U8251256,USD,OPT,P,MCD 04OCT24 302.5 P
U8251256,USD,OPT,C,NVDA 04OCT24 126 C
U8251256,USD,OPT,P,PDD 04OCT24 140 P
U8251256,USD,OPT,P,SE 04OCT24 90 P
U8251256,USD,OPT,P,SE 04OCT24 94 P
U8251256,USD,OPT,P,XHB 04OCT24 123 P
U8251256,USD,OPT,P,XLV 04OCT24 152.5 P
U8251256,USD,FOP,P,ES 01OCT24 5770 P
U8251256,USD,FOP,P,ES 04OCT24 5750 P
U8251256,USD,FOP,P,ES 04OCT24 5765 P
U8251256,USD,FOP,P,ES 04OCT24 5775 P
U8251256,USD,FOP,P,NQ 04OCT24 19500 P
U8251256,USD,FOP,P,NQ 04OCT24 20000 P
U8251256,USD,FOP,P,NQ 04OCT24 20050 P
U8251256,USD,FOP,P,NQ 11OCT24 20000 P
