ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ABBV
U8251256,USD,STK,COMMON,AEP
U8251256,USD,STK,COMMON,AMGN
U8251256,USD,STK,COMMON,BMY
U8251256,USD,STK,COMMON,ED
U8251256,USD,STK,COMMON,EXC
U8251256,USD,STK,COMMON,GIS
U8251256,USD,STK,COMMON,HSY
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IXC
U8251256,USD,STK,COMMON,JNJ
U8251256,USD,STK,COMMON,LMT
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MRK
U8251256,USD,STK,COMMON,NOC
U8251256,USD,STK,COMMON,PGR
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,SRE
U8251256,USD,STK,ETF,XLE
U8251256,USD,FUT,,CLQ2
U8251256,USD,FUT,,CLU2
U8251256,USD,FUT,,COILU2
U8251256,USD,FUT,,GOILQ2
U8251256,USD,FUT,,HEQ2
U8251256,USD,FUT,,HEV2
U8251256,USD,FUT,,HOQ2
U8251256,USD,FUT,,KCU2
U8251256,USD,FUT,,SBV2
U8251256,USD,FUT,,ZB   SEP 22
U8251256,USD,FUT,,ZF   SEP 22
U8251256,USD,FUT,,ZM   DEC 22
U8251256,USD,FUT,,ZN   SEP 22
U8251256,USD,FUT,,ZT   SEP 22
