ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,BKNG
U8251256,USD,STK,COMMON,BR
U8251256,USD,STK,COMMON,ETN
U8251256,USD,STK,COMMON,FDX
U8251256,USD,STK,ETF,FMB
U8251256,USD,STK,ETF,FPE
U8251256,USD,STK,COMMON,GE
U8251256,USD,STK,ETF,HYD
U8251256,USD,STK,ETF,HYG
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IGIB
U8251256,USD,STK,ETF,IGSB
U8251256,USD,STK,ETF,INDA
U8251256,USD,STK,ETF,KSA
U8251256,USD,STK,COMMON,LLY
U8251256,USD,STK,COMMON,MAR
U8251256,USD,STK,COMMON,PANW
U8251256,USD,STK,COMMON,PH
U8251256,USD,STK,COMMON,PWR
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,RSG
U8251256,USD,STK,COMMON,SGEN
U8251256,USD,STK,ETF,STIP
U8251256,USD,STK,COMMON,TDG
U8251256,USD,STK,COMMON,VRSK
U8251256,USD,STK,COMMON,WST
U8251256,USD,FUT,,CCZ3
U8251256,USD,FUT,,GFU3
U8251256,USD,FUT,,GFV3
U8251256,USD,FUT,,ZO   DEC 23
U8251256,USD,FUT,,ZS   NOV 23
U8251256,USD,FUT,,ALIV3
U8251256,USD,FUT,,KCZ3
U8251256,USD,FUT,,LEV3
U8251256,USD,FUT,,PLV3
U8251256,USD,FUT,,SBV3
U8251256,USD,FUT,,SIU3
U8251256,USD,FUT,,SIZ3
U8251256,USD,FUT,,ZC   DEC 23
