Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"June 13, 2025"
Statement,Data,WhenGenerated,"2025-08-12, 01:42:41 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256 (Custom Consolidated)
Account Information,Data,Accounts Included,"U18135473, U18135473F, U8251256, U8251256F"
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-98155830.39637433,43900.710719358,-110435393.64082928,-110391492.93010992,-12235662.533735588
Net Asset Value,Data,Stock,167060151.88646,178427285.4697,0,178427285.4697,11367133.583240002
Net Asset Value,Data,Interest Accruals,-91420.1757612,102866.8237588,-205650.0636956,-102783.2399368,-11363.0641756
Net Asset Value,Data,Dividend Accruals,112055.146124,92001.496544,0,92001.496544,-20053.64958
Net Asset Value,Data,Total,68924956.46044846,178666054.50072217,-110641043.70452487,68025010.7961973,-899945.664251164
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,-1.30568913%
Change in Combined NAV,Header,Field Name,Field Value
Open Positions,Data,Summary,Stocks,AUD,NST,6200,1,21.62460121,134072.527499,22.53,139686,5613.472501,
Open Positions,Total,,Stocks,AUD,,,,,134072.527499,,139686,5613.472501,
Open Positions,Total,,Stocks,USD,,,,,87006.366720476,,90649.2297,3642.862979524,
Open Positions,Data,Summary,Stocks,HKD,1288,2274000,1,4.775445617,10859363.3323,5.54,12597960,1738596.6677,
Open Positions,Data,Summary,Stocks,HKD,1810,60000,1,52.562980335,3153778.8201,51.95,3117000,-36778.8201,
Open Positions,Data,Summary,Stocks,HKD,2097,6000,1,496.30429495,2977825.7697,549.5,3297000,319174.2303,
Open Positions,Data,Summary,Stocks,HKD,2359,26200,1,63.501743281,1663745.67395,79.7,2088140,424394.32605,
Open Positions,Data,Summary,Stocks,HKD,2828,100000,1,87.697992503,8769799.25034,89.36,8936000,166200.74966,
Open Positions,Data,Summary,Stocks,HKD,2899,376000,1,19.456600683,7315681.856699999,20.1,7557600,241918.1433,
Open Positions,Data,Summary,Stocks,HKD,3067,470000,1,11.123841429,5228205.471735,11.05,5193500,-34705.471735,
Open Positions,Data,Summary,Stocks,HKD,700,20000,1,501.79096065,10035819.213,510,10200000,164180.787,
Open Positions,Data,Summary,Stocks,HKD,857,208000,1,6.851615611,1425136.0471,7.4,1539200,114063.9529,
Open Positions,Data,Summary,Stocks,HKD,883,70000,1,18.800585091,1316040.9564,18.7,1309000,-7040.9564,
Open Positions,Data,Summary,Stocks,HKD,941,100000,1,84.988309796,8498830.979625,87.9,8790000,291169.020375,
Open Positions,Data,Summary,Stocks,HKD,9961,11000,1,490.281071309,5393091.7844,468.8,5156800,-236291.7844,
Open Positions,Total,,Stocks,HKD,,,,,66637319.15535,,69782200,3144880.844649999,
Open Positions,Total,,Stocks,USD,,,,,8489594.46039159,,8890252.280000001,400657.81960841,
Open Positions,Data,Summary,Stocks,SGD,D05,50000,1,43.940187411,2197009.370536,44.45,2222500,25490.629464,
Open Positions,Total,,Stocks,SGD,,,,,2197009.370536,,2222500,25490.629464,
Open Positions,Total,,Stocks,USD,,,,,1714194.591267009,,1734083.4,19888.808732991,
Open Positions,Data,Summary,Stocks,USD,AAPL,100,1,197.41724747,19741.724747,196.45,19645,-96.724747,
Open Positions,Data,Summary,Stocks,USD,APP,150,1,376.96139916,56544.209874,364.49,54673.5,-1870.709874,
Open Positions,Data,Summary,Stocks,USD,AVEM,24400,1,66.280210808,1617237.143714,67.19,1639436,22198.856286,
Open Positions,Data,Summary,Stocks,USD,BABA,21700,1,124.397419257,2699423.997884,112.87,2449279,-250144.997884,
Open Positions,Data,Summary,Stocks,USD,BRK B,7100,1,508.938826735,3613465.669815,487.54,3461534,-151931.669815,
Open Positions,Data,Summary,Stocks,USD,BWXT,7300,1,137.502602631,1003768.999207,138.07,1007911,4142.000793,
Open Positions,Data,Summary,Stocks,USD,CEG,3500,1,299.414104299,1047949.365045,296.89,1039115,-8834.365045,
Open Positions,Data,Summary,Stocks,USD,CME,4000,1,271.321074061,1085284.296244,269.5,1078000,-7284.296244,
Open Positions,Data,Summary,Stocks,USD,COIN,5000,1,244.739476873,1223697.384366,242.71,1213550,-10147.384366,
Open Positions,Data,Summary,Stocks,USD,CRWD,2200,1,472.72936884,1040004.611448,480.62,1057364,17359.388552,
Open Positions,Data,Summary,Stocks,USD,CTAS,14000,1,222.147341663,3110062.783286,221.98,3107720,-2342.783286,
Open Positions,Data,Summary,Stocks,USD,DAX,26700,1,42.775373611,1142102.475409,43.67,1165989,23886.524591,
Open Positions,Data,Summary,Stocks,USD,DG,12000,1,102.827893128,1233934.717541,111.68,1340160,106225.282459,
Open Positions,Data,Summary,Stocks,USD,EBND,477988,1,20.830996683,9956966.442741,20.92,9999508.96,42542.517259,
Open Positions,Data,Summary,Stocks,USD,EFA,35600,1,88.507297966,3150859.807572,89.23,3176588,25728.192428,
Open Positions,Data,Summary,Stocks,USD,EWW,65000,1,60.26250437,3917062.78406,61.06,3968900,51837.21594,
Open Positions,Data,Summary,Stocks,USD,EWZ,116800,1,27.423633373,3203080.37793,28.14,3286752,83671.62207,
Open Positions,Data,Summary,Stocks,USD,EXC,113386,1,43.787434217,4964882.016158,43.25,4903944.5,-60937.516158,
Open Positions,Data,Summary,Stocks,USD,GEV,2100,1,486.90224747,1022494.719687,478.45,1004745,-17749.719687,
Open Positions,Data,Summary,Stocks,USD,IAUM,294500,1,32.688208835,9626677.501875,34.24,10083680,457002.498125,
Open Positions,Data,Summary,Stocks,USD,IBIT,50000,1,60.59201311,3029600.655495,59.74,2987000,-42600.655495,
Open Positions,Data,Summary,Stocks,USD,ICE,4500,1,177.839243446,800276.595506,178.44,802980,2703.404494,
Open Positions,Data,Summary,Stocks,USD,JPIB,45092,1,47.992714277,2164087.472198,48.15,2171179.8,7092.327802,
Open Positions,Data,Summary,Stocks,USD,KO,43100,1,70.223844859,3026647.713441,71.02,3060962,34314.286559,
Open Positions,Data,Summary,Stocks,USD,LTBR,71100,1,14.287417099,1015835.35572,12.9,917190,-98645.35572,
Open Positions,Data,Summary,Stocks,USD,MELI,1700,1,2546.668823785,4329337.000434999,2371.98,4032366,-296971.000435,
Open Positions,Data,Summary,Stocks,USD,MSTR,7500,1,388.23036867,2911727.765024,382.87,2871525,-40202.765024,
Open Positions,Data,Summary,Stocks,USD,NDAQ,20000,1,85.540235723,1710804.714455,85.59,1711800,995.285545,
Open Positions,Data,Summary,Stocks,USD,NOW,100,1,1035.46914197,103546.914197,988.66,98866,-4680.914197,
Open Positions,Data,Summary,Stocks,USD,NVDA,20300,1,135.763092443,2755990.776601,141.97,2881991,126000.223399,
Open Positions,Data,Summary,Stocks,USD,OKLO,15100,1,68.317116325,1031588.456508,63.66,961266,-70322.456508,
Open Positions,Data,Summary,Stocks,USD,PLTR,8000,1,130.341748371,1042733.986971,137.4,1099200,56466.013029,
Open Positions,Data,Summary,Stocks,USD,PM,61110,1,172.753873139,10556989.187507,184.33,11264406.3,707417.112493,
Open Positions,Data,Summary,Stocks,USD,QQQ,100,1,498.11164747,49811.164747,526.96,52696,2884.835253,
Open Positions,Data,Summary,Stocks,USD,RTX,9000,1,139.508450644,1255576.055792,145.69,1311210,55633.944208,
Open Positions,Data,Summary,Stocks,USD,SGOV,277300,1,100.344850703,27825627.099932,100.53,27876969,51341.900068,
Open Positions,Data,Summary,Stocks,USD,SHYG,116019,1,42.561498314,4937942.472867999,42.55,4936608.45,-1334.022868,
Open Positions,Data,Summary,Stocks,USD,SMR,24000,1,41.93103647,1006344.875278,38.82,931680,-74664.875278,
Open Positions,Data,Summary,Stocks,USD,SPLV,1100,1,71.54814147,78702.955617,72.43,79673,970.044383,
Open Positions,Data,Summary,Stocks,USD,STZ,1350,1,193.062913124,260634.932718,164.88,222588,-38046.932718,
Open Positions,Data,Summary,Stocks,USD,TAIL,294655,1,12.513633218,3687204.595912,12.18,3588897.9,-98306.695912,
Open Positions,Data,Summary,Stocks,USD,TLT,280000,1,85.840671245,24035387.948707998,86.33,24172400,137012.051292,
Open Positions,Data,Summary,Stocks,USD,TQQQ,155205,1,73.143512163,11352238.805293,72.83,11303580.15,-48658.655293,
Open Positions,Data,Summary,Stocks,USD,TSLA,8000,1,325.703915138,2605631.321107,325.31,2602480,-3151.321107,
Open Positions,Data,Summary,Stocks,USD,USMV,100,1,91.52154747,9152.154747,93.01,9301,148.845253,
Open Positions,Data,Summary,Stocks,USD,VST,4000,1,158.965993459,635863.973837,173.75,695000,59136.026163,
Open Positions,Data,Summary,Stocks,USD,VTIP,200,1,49.90203647,9980.407294,49.95,9990,9.592706,
Open Positions,Total,,Stocks,USD,,,,,166964506.38651097,,167712300.56,747794.173489,
Open Positions,Total,,Stocks,USD,,,,,177255301.80489004,,178427285.4697,1171983.664809925,
Forex Balances,Header,Asset Category,Currency,Description,Quantity,Cost Price,Cost Basis in USD,Close Price,Value in USD,Unrealized P/L in USD,Code
Forex Balances,Data,Forex,USD,AUD,-134072.527499,0.65331,87590.922941,0.64895,-87006.36672,584.556221,
Forex Balances,Data,Forex,USD,EUR,2.372342,1.134874547,-3.944729,1.1552,2.740529,-1.204199,
Forex Balances,Data,Forex,USD,HKD,-45783956.76309103,0.127589146,5841509.316874919,0.1274,-5832876.091623002,8633.225251919,
Forex Balances,Data,Forex,USD,SGD,-2184112.100589001,0.774989915,1692666.165993945,0.78024,-1704131.625362999,-11465.459369055,
Forex Balances,Data,Forex,USD,USD,-102767481.58675404,0,102767481.58675404,1,-102767481.58675404,0,
Forex Balances,Data,Total,,,,,110389244.0480009,,-110391492.93013504,-2248.882132136,
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,U18135473,AVEM,"2025-06-13, 09:42:25","8,400",67.187195119,67.19,-564372.439,-22.708537,564395.147537,0,23.561,O;P
Trades,SubTotal,,Stocks,USD,AVEM,,,8400,,,-564372.439,-22.708537,564395.147537,0,23.561,
Trades,Data,Order,Stocks,USD,U18135473,CTAS,"2025-06-13, 09:49:20","2,800",222.012142857,221.98,-621634,-2.062116,621636.062116,0,-90,O;P
Trades,SubTotal,,Stocks,USD,CTAS,,,2800,,,-621634,-2.062116,621636.062116,0,-90,
Trades,Data,Order,Stocks,USD,U18135473,EFA,"2025-06-13, 09:40:40","8,700",89.325,89.23,-777127.5,-19.552989,777147.052989,0,-826.5,O;P
Trades,Data,Order,Stocks,USD,U18135473,EFA,"2025-06-13, 09:45:19","5,600",89.275,89.23,-499940,-12.585832,499952.585832,0,-252,O;P
Trades,SubTotal,,Stocks,USD,EFA,,,14300,,,-1277067.5,-32.138821,1277099.638821,0,-1078.5,
Trades,Data,Order,Stocks,USD,U18135473,EWW,"2025-06-13, 09:44:10","8,300",60.830112048,61.06,-504889.93,-19.625701,504909.555701,0,1908.07,O;P
Trades,SubTotal,,Stocks,USD,EWW,,,8300,,,-504889.93,-19.625701,504909.555701,0,1908.07,
Trades,Data,Order,Stocks,USD,U18135473,IBIT,"2025-06-13, 12:05:54","8,300",59.784245783,59.74,-496209.24,-5.594801,496214.834801,0,-367.24,O;P
Trades,SubTotal,,Stocks,USD,IBIT,,,8300,,,-496209.24,-5.594801,496214.834801,0,-367.24,
Trades,Data,Order,Stocks,USD,U18135473,MSTR,"2025-06-13, 13:16:41",500,376.052,382.87,-188026,-0.468235,188026.468235,0,3409,O;P
Trades,SubTotal,,Stocks,USD,MSTR,,,500,,,-188026,-0.468235,188026.468235,0,3409,
Trades,Data,Order,Stocks,USD,U18135473,NDAQ,"2025-06-13, 09:39:17","6,000",85.651344167,85.59,-513908.065,-16.781687,513924.846687,0,-368.065,O;P
Trades,SubTotal,,Stocks,USD,NDAQ,,,6000,,,-513908.065,-16.781687,513924.846687,0,-368.065,
Trades,Data,Order,Stocks,USD,U18135473,PM,"2025-06-13, 12:04:26","2,186",183.610658737,184.33,-401372.9,-2.47572342,401375.37572342,0,1572.48,O;P
Trades,SubTotal,,Stocks,USD,PM,,,2186,,,-401372.9,-2.47572342,401375.37572342,0,1572.48,
Trades,Data,Order,Stocks,USD,U18135473,TLT,"2025-06-13, 09:36:24","39,000",86.856615385,86.33,-3387408,-87.65133,3387495.65133,0,-20538,IM;O;P
Trades,SubTotal,,Stocks,USD,TLT,,,39000,,,-3387408,-87.65133,3387495.65133,0,-20538,
Trades,Data,Order,Stocks,USD,U18135473,TQQQ,"2025-06-13, 09:39:46","44,800",74.17,72.83,-3322816,-41.953856,3322857.953856001,0,-60032,O;P
Trades,Data,Order,Stocks,USD,U18135473,TQQQ,"2025-06-13, 15:22:34","13,800",72.579910072,72.83,-1001602.759,-12.661133,1001615.420133001,0,3451.241,IM;O;P
Trades,SubTotal,,Stocks,USD,TQQQ,,,58600,,,-4324418.759,-54.614989,4324473.373989002,0,-56580.759,
Trades,Total,,Stocks,USD,,,,,,,-12279306.833,-244.12194042,12279550.954940423,0,-72109.453, 
Dividends,Header,Currency,Account,Date,Description,Amount
Dividends,Data,USD,U18135473,2025-06-13,CTAS(US1729081059) Payment in Lieu of Dividend (Ordinary Dividend),936
Dividends,Data,USD,U18135473,2025-06-13,EXC(US30161N1019) Cash Dividend USD 0.40 per Share (Ordinary Dividend),53523.6
Dividends,Data,USD,U18135473,2025-06-13,EXC(US30161N1019) Payment in Lieu of Dividend (Ordinary Dividend),2036.4
Dividends,Data,Total,,,,56496
Withholding Tax,Header,Currency,Account,Date,Description,Amount,Code
Withholding Tax,Data,USD,U18135473,2025-06-13,CTAS(US1729081059) Payment in Lieu of Dividend - US Tax,-280.8,
Withholding Tax,Data,USD,U18135473,2025-06-13,EXC(US30161N1019) Cash Dividend USD 0.40 per Share - US Tax,-16057.08,
Withholding Tax,Data,USD,U18135473,2025-06-13,EXC(US30161N1019) Payment in Lieu of Dividend - US Tax,-610.92,
Withholding Tax,Data,Total,,,,-16948.8,
Interest Accruals,Header,Currency,Field Name,Field Value
Interest Accruals,Data,Base Currency Summary,Starting Accrual Balance,-91420.1757612
Interest Accruals,Data,Base Currency Summary,Interest Accrued,-11365.54617
Interest Accruals,Data,Base Currency Summary,Accrual Reversal,0
Interest Accruals,Data,Base Currency Summary,FX Translation,2.4819944
Interest Accruals,Data,Base Currency Summary,Ending Accrual Balance,-102783.2399368
Interest Accruals,Data,HKD,Starting Accrual Balance,-15877.33
Interest Accruals,Data,HKD,Interest Accrued,-1618.71
Interest Accruals,Data,HKD,Accrual Reversal,0
Interest Accruals,Data,HKD,Ending Accrual Balance,-17496.04
Interest Accruals,Data,HKD,Ending Accrual Balance in USD,-2228.995496
Interest Accruals,Data,SGD,Starting Accrual Balance,-1443.02
Interest Accruals,Data,SGD,Interest Accrued,-189.65
Interest Accruals,Data,SGD,Accrual Reversal,0
Interest Accruals,Data,SGD,Ending Accrual Balance,-1632.67
Interest Accruals,Data,SGD,Ending Accrual Balance in USD,-1273.8744408
Interest Accruals,Data,USD,Starting Accrual Balance,-88269.02
Interest Accruals,Data,USD,Interest Accrued,-11011.35
Interest Accruals,Data,USD,Accrual Reversal,0
Interest Accruals,Data,USD,Ending Accrual Balance,-99280.37
Change in Dividend Accruals,Header,Asset Category,Currency,Account,Symbol,Date,Ex Date,Pay Date,Quantity,Tax,Fee,Gross Rate,Gross Amount,Net Amount,Code
Change in Dividend Accruals,Data,Starting Dividend Accruals in USD,,,,,,,,,,,,112055.146124,
Change in Dividend Accruals,Data,Stocks,HKD,U18135473,883,2025-06-11,2025-06-12,2025-07-11,70000,3599.71,0,0.66,46199.31,42599.6,Po
Change in Dividend Accruals,Data,Stocks,HKD,U18135473,883,2025-06-11,2025-06-12,2025-07-11,70000,-4601.78,0,0.66,-46198.08,-41596.3,Re
Change in Dividend Accruals,Data,Total,,,,,,,,-1002.07,0,,1.23,1003.3,
Change in Dividend Accruals,Data,Total in USD,,,,,,,,-127.663718,0,,0.156702,127.82042,
Change in Dividend Accruals,Data,Stocks,USD,U18135473,BABA,2025-06-11,2025-06-12,2025-07-10,21700,2023.35,385.4,1.05,22742.9,20334.15,Po
Change in Dividend Accruals,Data,Stocks,USD,U18135473,BABA,2025-06-11,2025-06-12,2025-07-10,21700,1830.65,0,0.95,20615,18784.35,Po
Change in Dividend Accruals,Data,Stocks,USD,U18135473,BABA,2025-06-11,2025-06-12,2025-07-10,21700,-1748.29,0,0.95,-20615,-18866.71,Re
Change in Dividend Accruals,Data,Stocks,USD,U18135473,BABA,2025-06-11,2025-06-12,2025-07-10,21700,-1932.42,-368.08,1.05,-22731.26,-20430.76,Re
Change in Dividend Accruals,Data,Stocks,USD,U18135473,CTAS,2025-06-13,2025-05-15,2025-06-13,2400,-280.8,0,0.39,-936,-655.2,Re
Change in Dividend Accruals,Data,Stocks,USD,U18135473,EXC,2025-06-13,2025-05-12,2025-06-13,138900,-16668,0,0.4,-55560,-38892,Re
Change in Dividend Accruals,Data,Stocks,USD,U18135473,ICE,2025-06-12,2025-06-13,2025-06-30,4500,648,0,0.48,2160,1512,Po
Change in Dividend Accruals,Data,Stocks,USD,U18135473,KO,2025-06-12,2025-06-13,2025-07-01,43100,6594.3,0,0.51,21981,15386.7,Po
Change in Dividend Accruals,Data,Stocks,USD,U18135473,NDAQ,2025-06-12,2025-06-13,2025-06-27,14000,1134,0,0.27,3780,2646,Po
Change in Dividend Accruals,Data,Total,,,,,,,,-8399.21,17.32,,-28563.36,-20181.47,
Change in Dividend Accruals,Data,Total Stocks in USD,,,,,,,,-8526.873718,17.32,,-28563.203298,-20053.64958,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,,92001.496544,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Underlying,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,1288,AGRICULTURAL BANK OF CHINA-H,76788432,CNE100000Q43,1288,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,1810,XIAOMI CORP-CLASS B,323608988,KYG9830T1067,1810,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,2097,MIXUE GROUP,763554903,CNE100006T36,2097,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,2359,WUXI APPTEC CO LTD-H,344422817,CNE100003F19,2359,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,2828,HANGSENG CHINA ENT INDEX-HKD,42474946,HK2828013055,2828,SEHK,1,ETF,
Financial Instrument Information,Data,Stocks,2899,ZIJIN MINING GROUP CO LTD-H,46654269,CNE100000502,2899,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,3067,ISHARES HANG SENG TECH E-HKD,445194075,HK0000651213,3067,SEHK,1,ETF,
Financial Instrument Information,Data,Stocks,700,TENCENT HOLDINGS LTD,152791428,KYG875721634,700,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,857,PETROCHINA CO LTD-H,46636681,CNE1000003W8,857,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,883,CNOOC LTD,12150119,HK0883013259,883,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,941,CHINA MOBILE LTD,3408229,HK0941009539,941,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,9961,TRIP.COM GROUP LTD,481432897,KYG9066F1019,9961,SEHK,1,COMMON,
Financial Instrument Information,Data,Stocks,AAPL,APPLE INC,265598,US0378331005,AAPL,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,APP,APPLOVIN CORP-CLASS A,481863646,US03831W1080,APP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,AVEM,AVANTIS EMERGING MARKETS EQ,383858503,US0250726041,AVEM,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,BABA,ALIBABA GROUP HOLDING-SP ADR,166090175,US01609W1027,BABA,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,BRK B,BERKSHIRE HATHAWAY INC-CL B,72063691,US0846707026,BRK B,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,BWXT,BWX TECHNOLOGIES INC,196689572,US05605H1005,BWXT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CEG,CONSTELLATION ENERGY,538132976,US21037T1097,CEG,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CME,CME GROUP INC,45127739,US12572Q1058,CME,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,COIN,COINBASE GLOBAL INC -CLASS A,481691285,US19260Q1076,COIN,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CRWD,CROWDSTRIKE HOLDINGS INC - A,370757467,US22788C1053,CRWD,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CTAS,CINTAS CORP,268149,US1729081059,CTAS,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,D05,DBS GROUP HOLDINGS LTD,15785538,SG1L01001701,D05,SGX,1,COMMON,
Financial Instrument Information,Data,Stocks,DAX,GLOBAL X DAX GERMANY ETF,346727821,US37954Y4917,DAX,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,DG,DOLLAR GENERAL CORP,70212228,US2566771059,DG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,EBND,SPDR BLOOMBERG EM BOND,84648107,US78464A3914,EBND,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,EFA,ISHARES MSCI EAFE ETF,13002510,US4642874659,EFA,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,EWW,ISHARES MSCI MEXICO ETF,2586566,US4642868222,EWW,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,EWZ,ISHARES MSCI BRAZIL ETF,10753244,US4642864007,EWZ,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,EXC,EXELON CORP,11000,US30161N1019,EXC,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,GEV,GE VERNOVA INC,691984365,US36828A1016,GEV,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,IAUM,ISHARES GOLD TRUST MICRO,499640636,US46436F1030,IAUM,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,IBIT,ISHARES BITCOIN TRUST ETF,677037673,US46438F1012,IBIT,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,ICE,INTERCONTINENTAL EXCHANGE IN,136370275,US45866F1049,ICE,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,JPIB,JPMORGAN INTL BND ETF,272356189,US46641Q8520,JPIB,BATS,1,ETF,
Financial Instrument Information,Data,Stocks,KO,COCA-COLA CO/THE,8894,US1912161007,KO,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,LTBR,LIGHTBRIDGE CORP,387870428,US53224K3023,LTBR,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MELI,MERCADOLIBRE INC,45602025,US58733R1023,MELI,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MSTR,MICROSTRATEGY INC-CL A,272110,US5949724083,MSTR,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NDAQ,NASDAQ INC,29380756,US6311031081,NDAQ,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NOW,SERVICENOW INC,109911821,US81762P1021,NOW,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NST,NORTHERN STAR RESOURCES LTD,44202785,AU000000NST8,NST,ASX,1,COMMON,
Financial Instrument Information,Data,Stocks,NVDA,NVIDIA CORP,4815747,US67066G1040,NVDA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,OKLO,OKLO INC,500073396,US02156V1098,OKLO,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,PLTR,PALANTIR TECHNOLOGIES INC-A,444857009,US69608A1088,PLTR,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PM,PHILIP MORRIS INTERNATIONAL,49588376,US7181721090,PM,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,QQQ,INVESCO QQQ TRUST SERIES 1,320227571,US46090E1038,QQQ,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,RTX,RTX CORP,415342104,US75513E1010,RTX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SGOV,ISHARES 0-3 MONTH TREASURY B,424099317,US46436E7186,SGOV,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,SHYG,ISHARES 0-5 YR HY CORP BOND,136374385,US46434V4077,SHYG,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,SMR,NUSCALE POWER CORP,559289446,US67079K1007,SMR,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SPLV,INVESCO S&P 500 LOW VOLATILI,319357142,US46138E3541,SPLV,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,STZ,CONSTELLATION BRANDS INC-A,276066,US21036P1084,STZ,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TAIL,CAMBRIA TAIL RISK ETF,272108657,US1320618622,TAIL,BATS,1,ETF,
Financial Instrument Information,Data,Stocks,TLT,ISHARES 20+ YEAR TREASURY BD,15547841,US4642874329,TLT,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,TQQQ,PROSHARES ULTRAPRO QQQ,72539702,US74347X8314,TQQQ,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,TSLA,TESLA INC,76792991,US88160R1014,TSLA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,USMV,ISHARES MSCI USA MIN VOL FAC,96079929,US46429B6974,USMV,BATS,1,ETF,
Financial Instrument Information,Data,Stocks,VST,VISTRA CORP,254457731,US92840M1027,VST,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,VTIP,VANGUARD SHORT-TERM TIPS,115664156,US9220208055,VTIP,NASDAQ,1,ETF,
Base Currency Exchange Rate,Header,Currency,Rate
Base Currency Exchange Rate,Data,AED,0.272270
Base Currency Exchange Rate,Data,AUD,0.648950
Base Currency Exchange Rate,Data,BGN,0.590320
Base Currency Exchange Rate,Data,BHD,2.651100
Base Currency Exchange Rate,Data,BRL,0.180390
Base Currency Exchange Rate,Data,CAD,0.736180
Base Currency Exchange Rate,Data,CHF,1.232400
Base Currency Exchange Rate,Data,CNH,0.139100
Base Currency Exchange Rate,Data,CNY,0.139240
Base Currency Exchange Rate,Data,CZK,0.046517
Base Currency Exchange Rate,Data,DKK,0.154880
Base Currency Exchange Rate,Data,EUR,1.155200
Base Currency Exchange Rate,Data,GBP,1.357200
Base Currency Exchange Rate,Data,HKD,0.127400
Base Currency Exchange Rate,Data,HUF,0.002868
Base Currency Exchange Rate,Data,IDR,0.000061
Base Currency Exchange Rate,Data,ILS,0.276080
Base Currency Exchange Rate,Data,INR,0.011613
Base Currency Exchange Rate,Data,JPY,0.006940
Base Currency Exchange Rate,Data,KRW,0.000732
Base Currency Exchange Rate,Data,KWD,3.268500
Base Currency Exchange Rate,Data,MXN,0.052743
Base Currency Exchange Rate,Data,MYR,0.235540
