Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"June 24, 2025"
Statement,Data,WhenGenerated,"2025-08-12, 01:44:00 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256 (Custom Consolidated)
Account Information,Data,Accounts Included,"U18135473, U18135473F, U8251256, U8251256F"
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-90296786.03553683,7018638.456463798,-105106979.92283453,-98088341.46637073,-7791555.430833906
Net Asset Value,Data,Stock,159059488.97063,168794273.09620002,0,168794273.09620002,9734784.125570029
Net Asset Value,Data,Interest Accruals,-252436.971077,269937.7262232,-539731.9160769,-269794.1898537,-17357.2187767
Net Asset Value,Data,Dividend Accruals,99794.7159827,109048.6559827,0,109048.6559827,9253.94
Net Asset Value,Data,Total,68610060.67999887,176191897.9348697,-105646711.83891143,70545186.09595828,1935125.415959403
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,2.820468889%
Change in Combined NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,68610060.67999887
Change in NAV,Data,Mark-to-Market,1944825.68661601
Change in NAV,Data,Change in Dividend Accruals,9253.94
Change in NAV,Data,Change in Interest Accruals,-17345.8996743
Change in NAV,Data,Commissions,-435.639128929
Change in NAV,Data,Transaction Fees,-1161.352751
Change in NAV,Data,Other FX Translations,-11.3191024
Change in NAV,Data,Ending Value,70545186.09595828
Change in NAV,Disclaimer,"This section shows your combined total cash position, and these totals may include cash held at multiple Interactive Brokers companies in different jurisdictions subject to different regulatory protections. Please refer to your separate customer statements from each IB company to see the exact positions held at each company."
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,1288,2774000,2774000,5.6600,5.7300,24736.5902,0,0,0,24736.5902,
Mark-to-Market Performance Summary,Data,Stocks,1398,2000000,2000000,6.2800,6.4000,30573.6,0,0,0,30573.6,
Mark-to-Market Performance Summary,Data,Stocks,1810,60000,60000,54.8500,56.9000,15668.97,0,0,0,15668.97,
Mark-to-Market Performance Summary,Data,Stocks,2097,6000,6000,531.5000,533.0000,1146.51,0,0,0,1146.51,
Mark-to-Market Performance Summary,Data,Stocks,2359,32700,32700,74.3500,77.4000,12705.24165,0,0,0,12705.24165,
Mark-to-Market Performance Summary,Data,Stocks,2828,100000,100000,88.9800,90.6800,21656.3,0,0,0,21656.3,
Mark-to-Market Performance Summary,Data,Stocks,2899,376000,376000,19.2600,19.2600,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Stocks,3067,570000,570000,10.8900,11.1000,15248.583,0,0,0,15248.583,
Mark-to-Market Performance Summary,Data,Stocks,3988,2000000,2000000,4.6100,4.6900,20382.4,0,0,0,20382.4,
Mark-to-Market Performance Summary,Data,Stocks,700,20000,20000,504.0000,509.5000,14012.9,0,0,0,14012.9,
Mark-to-Market Performance Summary,Data,Stocks,857,208000,208000,6.7100,6.6900,-529.9424,0,0,0,-529.9424,
Mark-to-Market Performance Summary,Data,Stocks,883,87000,87000,18.1000,17.9000,-2216.586,0,0,0,-2216.586,
Mark-to-Market Performance Summary,Data,Stocks,941,120000,120000,86.1000,87.0000,13758.12,0,0,0,13758.12,
Mark-to-Market Performance Summary,Data,Stocks,9961,11000,11000,445.6000,454.0000,11770.836,0,0,0,11770.836,
Mark-to-Market Performance Summary,Data,Stocks,AAPL,75,75,201.5000,200.3000,-90,0,0,0,-90,
Mark-to-Market Performance Summary,Data,Stocks,APP,113,113,335.4000,349.4800,1591.04,0,0,0,1591.04,
Mark-to-Market Performance Summary,Data,Stocks,AVEM,18300,18300,66.9600,67.9400,17934,0,0,0,17934,
Mark-to-Market Performance Summary,Data,Stocks,BABA,16275,16275,113.0900,117.0100,63798,0,0,0,63798,
Mark-to-Market Performance Summary,Data,Stocks,BN4,130000,130000,7.3200,7.4000,8126.56,0,0,0,8126.56,
Mark-to-Market Performance Summary,Data,Stocks,BRK B,5325,5325,487.7700,493.4800,30405.75,0,0,0,30405.75,
Mark-to-Market Performance Summary,Data,Stocks,BWXT,9000,10800,142.0600,142.3100,2250,1888,-1.986746,0,4136.013254,
Mark-to-Market Performance Summary,Data,Stocks,CEG,4500,4500,315.2100,320.6600,24525,0,0,0,24525,
