ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ABBV
U8251256,USD,STK,COMMON,ACGL
U8251256,USD,STK,ETF,EWW
U8251256,USD,STK,COMMON,FSLR
U8251256,USD,STK,COMMON,GILD
U8251256,USD,STK,COMMON,HSY
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IGIB
U8251256,USD,STK,ETF,IGSB
U8251256,USD,STK,COMMON,LMT
U8251256,USD,STK,ETF,LTPZ
U8251256,USD,STK,COMMON,LVS
U8251256,USD,STK,COMMON,MPC
U8251256,USD,STK,COMMON,MRK
U8251256,USD,STK,COMMON,ORLY
U8251256,USD,STK,COMMON,PCG
U8251256,USD,STK,COMMON,PGR
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,REGN
U8251256,USD,STK,ETF,RING
U8251256,USD,STK,COMMON,SGEN
U8251256,USD,STK,ETF,STIP
U8251256,USD,STK,COMMON,ULTA
U8251256,CAD,FUT,,CGBM23
U8251256,USD,FUT,,CCN3
U8251256,USD,FUT,,GFK3
U8251256,USD,FUT,,HOK3
U8251256,USD,FUT,,LEM3
U8251256,USD,FUT,,RBK3
U8251256,USD,FUT,,SBK3
U8251256,USD,FUT,,TN   JUN 23
U8251256,USD,FUT,,UB   JUN 23
U8251256,USD,FUT,,ZB   JUN 23
U8251256,USD,FUT,,ZF   JUN 23
U8251256,USD,FUT,,ZM   JUL 23
U8251256,USD,FUT,,ZN   JUN 23
U8251256,USD,FUT,,HEM3
U8251256,USD,FUT,,NGK3
U8251256,USD,FUT,,ZL   JUL 23
