ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ADM
U8251256,USD,STK,COMMON,AEP
U8251256,USD,STK,COMMON,BMY
U8251256,USD,STK,COMMON,CNC
U8251256,USD,STK,COMMON,CTVA
U8251256,USD,STK,COMMON,ED
U8251256,USD,STK,ETF,FMB
U8251256,USD,STK,ETF,FPE
U8251256,USD,STK,COMMON,HSY
U8251256,USD,STK,COMMON,HUM
U8251256,USD,STK,ETF,HYG
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IGIB
U8251256,USD,STK,ETF,IGLB
U8251256,USD,STK,COMMON,K
U8251256,USD,STK,COMMON,LMT
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MRK
U8251256,USD,STK,COMMON,NOC
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,ETF,SHYD
U8251256,USD,STK,COMMON,SO
U8251256,USD,STK,COMMON,SRE
U8251256,USD,STK,ETF,XLE
U8251256,USD,STK,ETF,XLU
U8251256,CAD,FUT,,CGBZ22
U8251256,USD,FUT,,GFV2
U8251256,USD,FUT,,HEV2
U8251256,USD,FUT,,LEV2
U8251256,USD,FUT,,NGV2
U8251256,USD,FUT,,PAZ2
U8251256,USD,FUT,,ZB   DEC 22
U8251256,USD,FUT,,ZL   DEC 22
U8251256,USD,FUT,,ZM   DEC 22
