ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ANET
U8251256,USD,STK,COMMON,BR
U8251256,USD,STK,COMMON,BRO
U8251256,USD,STK,COMMON,CEG
U8251256,USD,STK,COMMON,CHD
U8251256,USD,STK,COMMON,ETN
U8251256,USD,STK,COMMON,FDX
U8251256,USD,STK,ETF,FMB
U8251256,USD,STK,ETF,FPE
U8251256,USD,STK,COMMON,GE
U8251256,USD,STK,ETF,HYD
U8251256,USD,STK,ETF,HYG
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IGIB
U8251256,USD,STK,ETF,IGSB
U8251256,USD,STK,ETF,INDA
U8251256,USD,STK,ETF,KSA
U8251256,USD,STK,COMMON,LLY
U8251256,USD,STK,COMMON,PANW
U8251256,USD,STK,COMMON,PWR
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,SGEN
U8251256,USD,STK,ETF,STIP
U8251256,USD,STK,COMMON,TDG
U8251256,USD,STK,COMMON,VRSK
U8251256,USD,STK,COMMON,WST
U8251256,USD,FUT,,CCZ3
U8251256,USD,FUT,,CLX3
U8251256,USD,FUT,,COILX3
U8251256,USD,FUT,,CTZ3
U8251256,USD,FUT,,DCU3
U8251256,USD,FUT,,GOILV3
U8251256,USD,FUT,,HOV3
U8251256,USD,FUT,,RBV3
U8251256,USD,FUT,,SBV3
U8251256,USD,FUT,,ALIV3
