ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ADM
U8251256,USD,STK,COMMON,AMGN
U8251256,USD,STK,COMMON,BMY
U8251256,USD,STK,COMMON,CI
U8251256,USD,STK,COMMON,CTVA
U8251256,USD,STK,COMMON,GIS
U8251256,USD,STK,COMMON,HSY
U8251256,USD,STK,COMMON,HUM
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IXC
U8251256,USD,STK,COMMON,K
U8251256,USD,STK,COMMON,LLY
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MOH
U8251256,USD,STK,COMMON,MRK
U8251256,USD,STK,COMMON,NOC
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,WM
U8251256,USD,STK,ETF,XLE
U8251256,USD,OPT,C,QQQ 17MAR23 280 C
U8251256,USD,OPT,C,QQQ 17MAR23 330 C
U8251256,CAD,FUT,,CGZZ22
U8251256,USD,FUT,,COILF3
U8251256,USD,FUT,,GOILX2
U8251256,USD,FUT,,HOZ2
U8251256,USD,FUT,,RBZ2
U8251256,USD,FUT,,ZC   DEC 22
U8251256,USD,FUT,,ZM   DEC 22
U8251256,USD,FUT,,ZT   DEC 22
U8251256,USD,FUT,,CTZ2
U8251256,USD,FUT,,GFF3
U8251256,USD,FUT,,KCZ2
U8251256,USD,FUT,,LEZ2
U8251256,USD,FUT,,NGZ2
U8251256,USD,FUT,,ZS   NOV 22
