ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,ABBV
U8251256,USD,STK,COMMON,ABC
U8251256,USD,STK,COMMON,ADM
U8251256,USD,STK,COMMON,BMY
U8251256,USD,STK,COMMON,CF
U8251256,USD,STK,COMMON,CTVA
U8251256,USD,STK,COMMON,DLTR
U8251256,USD,STK,COMMON,ED
U8251256,USD,STK,COMMON,EXC
U8251256,USD,STK,ETF,GNR
U8251256,USD,STK,COMMON,HSY
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,COMMON,KO
U8251256,USD,STK,ETF,KSA
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MO
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,SRE
U8251256,USD,STK,COMMON,VRTX
U8251256,USD,STK,ETF,XLE
U8251256,USD,FUT,,CLN2
U8251256,USD,FUT,,COILQ2
U8251256,USD,FUT,,CTN2
U8251256,USD,FUT,,GOILM2
U8251256,USD,FUT,,HON2
U8251256,USD,FUT,,NGN2
U8251256,USD,FUT,,RBN2
U8251256,USD,FUT,,ZB   SEP 22
U8251256,USD,FUT,,ZC   JUL 22
U8251256,USD,FUT,,ZL   JUL 22
U8251256,USD,FUT,,ZT   SEP 22
