ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,HKD,STK,ETF,2823
U8251256,USD,STK,COMMON,ABBV
U8251256,USD,STK,COMMON,ABC
U8251256,USD,STK,COMMON,ADM
U8251256,USD,STK,COMMON,BRK B
U8251256,USD,STK,COMMON,CB
U8251256,USD,STK,COMMON,CF
U8251256,USD,STK,ETF,CNYB
U8251256,USD,STK,ETF,CYBA
U8251256,USD,STK,COMMON,DLTR
U8251256,USD,STK,COMMON,ED
U8251256,USD,STK,ETF,EWU
U8251256,USD,STK,COMMON,EXC
U8251256,USD,STK,COMMON,GD
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,KSA
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MOS
U8251256,USD,STK,COMMON,NEM
U8251256,USD,STK,ETF,PICK
U8251256,USD,STK,REIT,PSA
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,SRE
U8251256,USD,STK,ETF,STIP
U8251256,USD,STK,ETF,TIP
U8251256,USD,STK,COMMON,VRTX
U8251256,USD,STK,ETF,XLE
U8251256,USD,FUT,,COILM2
U8251256,USD,FUT,,GOILK2
U8251256,USD,FUT,,HOK2
U8251256,USD,FUT,,KE   MAY 22
U8251256,USD,FUT,,RBK2
U8251256,USD,FUT,,SBK2
U8251256,USD,FUT,,ZB   JUN 22
U8251256,USD,FUT,,ZC   MAY 22
U8251256,USD,FUT,,ZN   JUN 22
U8251256,USD,FUT,,ZT   JUN 22
U8251256,USD,FUT,,ZW   MAY 22
