ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,STK,COMMON,AMGN
U8251256,USD,STK,COMMON,AZO
U8251256,USD,STK,COMMON,CAH
U8251256,USD,STK,COMMON,CI
U8251256,USD,STK,ETF,FMB
U8251256,USD,STK,COMMON,GILD
U8251256,USD,STK,COMMON,GIS
U8251256,USD,STK,COMMON,HUM
U8251256,USD,STK,ETF,HYD
U8251256,USD,STK,ETF,HYG
U8251256,USD,STK,ETF,IAU
U8251256,USD,STK,ETF,IGIB
U8251256,USD,STK,ETF,IGLB
U8251256,USD,STK,ETF,IXC
U8251256,USD,STK,COMMON,LLY
U8251256,USD,STK,COMMON,MCK
U8251256,USD,STK,COMMON,MRK
U8251256,USD,STK,COMMON,NOC
U8251256,USD,STK,COMMON,ORLY
U8251256,USD,STK,COMMON,PGR
U8251256,USD,STK,ETF,QQQ
U8251256,USD,STK,COMMON,ROL
U8251256,USD,STK,COMMON,VRTX
U8251256,USD,STK,ETF,XLE
U8251256,CAD,FUT,,CGBH23
U8251256,USD,FUT,,CLF3
U8251256,USD,FUT,,COILG3
U8251256,USD,FUT,,ZM   JAN 23
U8251256,USD,FUT,,ZS   JAN 23
U8251256,USD,FUT,,GOILF3
U8251256,USD,FUT,,HOF3
U8251256,USD,FUT,,KE   MAR 23
U8251256,USD,FUT,,RBF3
U8251256,USD,FUT,,ZC   MAR 23
U8251256,USD,FUT,,ZO   MAR 23
U8251256,USD,FUT,,ZW   MAR 23
